gps_time,comp_time,lat,lon,alt,quality,hdop
02:04:14.100000,1749693854.1483042,37.5982677,127.0445178,49.300,2,1.24
02:04:15.100000,1749693855.1502256,37.5982587,127.0445148,49.100,2,1.24
02:04:16.300000,1749693856.3494394,37.5982503,127.0445107,48.400,2,1.24
02:04:17.500000,1749693857.5475342,37.5982407,127.0445077,48.500,2,1.24
02:04:18.900000,1749693858.9461112,37.5982307,127.0445062,48.600,2,1.24
02:04:19.900000,1749693859.94949,37.5982213,127.0445070,48.900,2,1.24
02:04:21.200000,1749693861.2458546,37.5982122,127.0445060,49.400,2,1.24
02:04:22.400000,1749693862.4436612,37.5982035,127.0445025,49.700,2,1.24
02:04:23.800000,1749693863.8463347,37.5981942,127.0445015,49.700,2,1.25
02:04:25.200000,1749693865.257255,37.5981852,127.0444992,50.000,2,1.25
02:04:26.800000,1749693866.8461947,37.5981762,127.0445008,49.800,2,1.25
02:04:28.300000,1749693868.3470485,37.5981672,127.0444997,49.900,2,1.25
02:04:29.500000,1749693869.5464249,37.5981577,127.0444985,50.100,2,1.25
02:04:30.900000,1749693870.9457872,37.5981483,127.0444982,50.000,2,1.25
02:04:31.600000,1749693871.6476722,37.5981407,127.0444918,51.100,2,1.25
02:04:32.700000,1749693872.7478821,37.5981322,127.0444875,52.200,2,1.25
02:04:33.900000,1749693873.946395,37.5981230,127.0444877,52.400,2,1.25
02:04:35,1749693875.0489695,37.5981147,127.0444817,52.900,2,1.25
02:04:36.200000,1749693876.248452,37.5981058,127.0444800,52.900,2,1.25
02:04:37.300000,1749693877.3471286,37.5980967,127.0444802,53.500,2,1.25
02:04:38.400000,1749693878.447653,37.5980885,127.0444753,54.600,2,1.25
02:04:39.700000,1749693879.7489436,37.5980792,127.0444757,54.500,2,1.25
02:04:40.900000,1749693880.9471672,37.5980698,127.0444735,54.700,2,1.25
02:04:42.100000,1749693882.1482136,37.5980603,127.0444715,54.900,2,1.25
02:04:43.200000,1749693883.2472913,37.5980518,127.0444675,55.000,2,1.25
02:04:44.400000,1749693884.4559786,37.5980425,127.0444635,54.800,2,1.25
02:04:45.400000,1749693885.4530935,37.5980330,127.0444632,55.400,2,1.25
02:04:46.500000,1749693886.547768,37.5980237,127.0444620,55.200,2,1.25
02:04:47.700000,1749693887.7469604,37.5980147,127.0444617,54.500,2,1.25
02:04:48.700000,1749693888.7473912,37.5980057,127.0444607,54.800,2,1.25
02:04:49.800000,1749693889.8471596,37.5979962,127.0444598,54.500,2,1.25
02:04:50.800000,1749693890.8467004,37.5979865,127.0444587,54.300,2,1.25
02:04:51.800000,1749693891.8466363,37.5979775,127.0444558,54.000,2,1.25
02:04:52.700000,1749693892.7479799,37.5979685,127.0444540,53.500,2,1.25
02:04:53.700000,1749693893.7500515,37.5979590,127.0444513,52.800,2,1.25
02:04:54.700000,1749693894.7469165,37.5979493,127.0444483,52.800,2,1.25
02:04:55.800000,1749693895.8470776,37.5979398,127.0444472,52.900,2,1.25
02:04:57,1749693897.0535624,37.5979305,127.0444435,52.700,2,1.25
02:04:57.900000,1749693897.9470315,37.5979207,127.0444420,52.900,2,1.25
02:04:58.800000,1749693898.8482082,37.5979118,127.0444395,52.900,2,1.25
02:05:00.100000,1749693900.1482437,37.5979025,127.0444375,53.300,2,1.25
02:05:01,1749693901.0523071,37.5978932,127.0444353,53.600,2,1.25
02:05:02,1749693902.0497446,37.5978833,127.0444320,53.400,2,1.25
02:05:03.500000,1749693903.5465777,37.5978742,127.0444302,53.800,2,1.25
02:05:04.500000,1749693904.5456972,37.5978657,127.0444248,54.700,2,1.25
02:05:05.500000,1749693905.546662,37.5978562,127.0444228,54.800,2,1.25
