gps_time,comp_time,lat,lon,alt,quality,hdop
02:08:44.200000,1749694124.2418008,37.5985525,127.0430583,41.900,2,1.87
02:08:44.400000,1749694124.4404185,37.5985450,127.0430753,42.400,2,1.87
02:08:44.600000,1749694124.638219,37.5985385,127.0430908,43.100,2,1.87
02:08:44.900000,1749694124.9379387,37.5985285,127.0431137,43.800,2,1.87
02:08:45.200000,1749694125.2370868,37.5985200,127.0431328,44.300,2,1.87
02:08:45.500000,1749694125.537668,37.5985117,127.0431512,45.300,2,1.87
02:08:45.800000,1749694125.8400197,37.5985043,127.0431685,46.000,2,1.87
02:08:46.100000,1749694126.135682,37.5984967,127.0431877,46.600,2,1.87
02:08:46.400000,1749694126.4415846,37.5984907,127.0432045,47.100,2,1.87
02:08:46.800000,1749694126.8383799,37.5984830,127.0432242,48.000,2,1.87
02:08:47.100000,1749694127.1413012,37.5984772,127.0432398,48.300,2,1.87
02:08:47.400000,1749694127.4407654,37.5984712,127.0432567,49.000,2,1.87
02:08:47.900000,1749694127.9365795,37.5984658,127.0432755,49.600,2,1.87
02:08:48.400000,1749694128.4423132,37.5984587,127.0432940,50.500,2,1.87
02:08:48.900000,1749694128.942193,37.5984523,127.0433122,51.600,2,1.87
02:08:49.400000,1749694129.4440646,37.5984482,127.0433287,52.600,2,1.87
02:08:50.200000,1749694130.2384436,37.5984448,127.0433457,53.500,2,1.87
02:08:51.100000,1749694131.143894,37.5984403,127.0433627,55.000,2,1.87
02:08:52.200000,1749694132.2408903,37.5984398,127.0433798,55.800,2,1.87
02:08:54.100000,1749694134.1420782,37.5984467,127.0433952,56.500,2,1.87
02:08:56.100000,1749694136.1421046,37.5984563,127.0434088,57.300,2,1.87
02:08:57.700000,1749694137.7417295,37.5984628,127.0434238,58.000,2,1.87
02:08:59.500000,1749694139.5425255,37.5984742,127.0434342,58.900,2,1.87
02:09:01.600000,1749694141.641843,37.5984880,127.0434385,59.600,2,1.87
02:09:03.300000,1749694143.3419762,37.5985018,127.0434430,60.000,2,1.88
02:09:04.700000,1749694144.7481165,37.5985163,127.0434445,60.300,2,1.88
02:09:06.100000,1749694146.1395993,37.5985302,127.0434460,60.300,2,1.88
02:09:07.800000,1749694147.8474286,37.5985435,127.0434505,59.900,2,1.88
02:09:09.600000,1749694149.6418123,37.5985567,127.0434558,60.100,2,1.88
02:09:10.800000,1749694150.8408973,37.5985707,127.0434588,59.800,2,1.80
02:09:11.900000,1749694151.9414642,37.5985840,127.0434623,59.700,2,1.80
02:09:13.200000,1749694153.2427015,37.5985960,127.0434720,59.300,2,1.80
02:09:14.500000,1749694154.5433223,37.5986083,127.0434792,59.000,2,1.80
02:09:15.900000,1749694155.9417293,37.5986215,127.0434845,58.800,2,1.80
02:09:17.400000,1749694157.4536645,37.5986342,127.0434903,58.900,2,1.80
02:09:18.500000,1749694158.5375228,37.5986485,127.0434923,58.100,2,1.80
02:09:20,1749694160.0462253,37.5986622,127.0434968,57.900,2,1.80
02:09:21.300000,1749694161.3425333,37.5986753,127.0435023,57.400,2,1.80
02:09:22.700000,1749694162.7386103,37.5986890,127.0435060,57.000,2,1.80
02:09:24.200000,1749694164.2420642,37.5987022,127.0435135,56.600,2,1.80
02:09:25.600000,1749694165.641839,37.5987147,127.0435210,56.600,2,1.81
02:09:26.900000,1749694166.9445589,37.5987283,127.0435220,56.400,2,1.81
02:09:28.100000,1749694168.1442199,37.5987418,127.0435242,56.200,2,1.81
02:09:29.400000,1749694169.4430037,37.5987555,127.0435282,56.200,2,1.81
02:09:30.700000,1749694170.7435203,37.5987692,127.0435308,55.900,2,1.81
02:09:32,1749694172.0441957,37.5987837,127.0435330,55.200,2,1.81
02:09:33.400000,1749694173.4434106,37.5987980,127.0435318,55.700,2,1.81
02:09:34.600000,1749694174.6444294,37.5988123,127.0435307,55.300,2,1.42
02:09:35.600000,1749694175.6428595,37.5988260,127.0435282,54.700,2,1.42
02:09:36.800000,1749694176.8431056,37.5988403,127.0435272,54.100,2,1.42
02:09:37.800000,1749694177.8423584,37.5988538,127.0435268,53.200,2,1.42
02:09:38.900000,1749694178.942843,37.5988683,127.0435242,53.000,2,1.42
02:09:40.100000,1749694180.1407857,37.5988825,127.0435262,52.100,2,1.42
02:09:41.300000,1749694181.3426147,37.5988968,127.0435252,51.700,2,1.42
02:09:42.500000,1749694182.544186,37.5989108,127.0435248,51.100,2,1.42
02:09:43.800000,1749694183.841819,37.5989243,127.0435277,50.700,2,1.42
02:09:45.100000,1749694185.1426222,37.5989382,127.0435303,50.000,2,1.42
02:09:46.500000,1749694186.5419724,37.5989522,127.0435330,49.700,2,1.42
02:09:47.700000,1749694187.7430372,37.5989657,127.0435342,49.300,2,1.42
02:09:48.900000,1749694188.9424956,37.5989788,127.0435388,48.800,2,1.42
02:09:50.300000,1749694190.3440368,37.5989923,127.0435408,48.800,2,1.26
02:09:51.800000,1749694191.8411024,37.5990063,127.0435453,49.000,2,1.26
02:09:53.100000,1749694193.1429498,37.5990197,127.0435493,48.900,2,1.26
